claim_id,fraud_flag
CLM_03884,0
CLM_03885,0
CLM_03887,0
CLM_03888,0
CLM_03889,0
CLM_03890,0
CLM_03891,0
CLM_03892,0
CLM_03893,1
CLM_03894,0
CLM_03896,0
CLM_03897,0
CLM_03898,0
CLM_03899,0
CLM_03900,0
CLM_03901,0
CLM_03902,0
CLM_03904,0
CLM_03905,0
CLM_03906,0
CLM_03907,0
CLM_03908,0
CLM_03909,1
CLM_03912,1
CLM_03913,0
CLM_03915,0
CLM_03916,0
CLM_03918,0
CLM_03919,0
CLM_03920,0
CLM_03922,0
CLM_03924,1
CLM_03925,0
CLM_03927,0
CLM_03928,0
CLM_03929,0
CLM_03932,0
CLM_03933,0
CLM_03934,0
CLM_03935,0
CLM_03937,0
CLM_03938,0
CLM_03939,0
CLM_03940,0
CLM_03941,0
CLM_03942,0
CLM_03943,0
CLM_03944,0
CLM_03945,0
CLM_03946,0
CLM_03947,0
CLM_03948,0
CLM_03949,0
CLM_03950,0
CLM_03951,0
CLM_03952,0
CLM_03953,0
CLM_03954,0
CLM_03955,0
CLM_03957,0
CLM_03958,0
CLM_03959,0
CLM_03960,0
CLM_03963,0
CLM_03964,0
CLM_03965,1
CLM_03966,0
CLM_03967,0
CLM_03969,0
CLM_03970,0
CLM_03971,0
CLM_03972,0
CLM_03973,0
CLM_03974,0
CLM_03975,0
CLM_03976,0
CLM_03977,0
CLM_03981,0
CLM_03983,0
CLM_03984,0
CLM_03985,1
CLM_03986,0
CLM_03987,0
CLM_03988,1
CLM_03990,0
CLM_03991,0
CLM_03992,0
CLM_03993,0
CLM_03994,0
CLM_03995,0
CLM_03996,0
CLM_03997,0
CLM_03998,0
CLM_04002,0
CLM_04004,0
CLM_04005,0
CLM_04007,0
CLM_04008,0
CLM_04009,0
CLM_04010,0
CLM_04011,0
CLM_04012,0
CLM_04013,0
CLM_04015,0
CLM_04016,0
CLM_04018,0
CLM_04019,0
CLM_04020,0
CLM_04021,0
CLM_04022,0
CLM_04023,0
CLM_04024,0
CLM_04025,0
CLM_04026,0
CLM_04027,0
CLM_04028,1
CLM_04029,0
CLM_04030,0
CLM_04032,0
CLM_04034,0
CLM_04036,0
CLM_04037,0
CLM_04038,0
CLM_04039,0
CLM_04040,0
CLM_04041,0
CLM_04042,0
CLM_04043,0
CLM_04044,0
CLM_04046,0
CLM_04048,1
CLM_04049,0
CLM_04050,0
CLM_04051,0
CLM_04052,0
CLM_04054,0
CLM_04055,0
CLM_04056,0
CLM_04057,0
CLM_04058,0
CLM_04059,0
CLM_04060,1
CLM_04061,1
CLM_04062,0
CLM_04063,0
CLM_04065,0
CLM_04066,0
CLM_04067,0
CLM_04069,0
CLM_04070,0
CLM_04071,0
CLM_04072,0
CLM_04073,0
CLM_04074,0
CLM_04075,0
CLM_04077,0
CLM_04078,0
CLM_04079,0
CLM_04080,0
CLM_04082,0
CLM_04083,0
CLM_04084,0
CLM_04085,1
CLM_04086,0
CLM_04087,0
CLM_04088,0
CLM_04089,0
CLM_04091,1
CLM_04092,0
CLM_04093,0
CLM_04094,0
CLM_04095,0
CLM_04096,0
CLM_04097,0
CLM_04098,0
CLM_04099,0
CLM_04100,0
CLM_04102,0
CLM_04103,0
CLM_04104,0
CLM_04105,0
CLM_04106,0
CLM_04107,0
CLM_04108,0
CLM_04109,0
CLM_04110,0
CLM_04116,0
CLM_04117,0
CLM_04118,0
CLM_04121,1
CLM_04122,0
CLM_04123,0
CLM_04124,0
CLM_04125,0
CLM_04126,0
CLM_04127,0
CLM_04129,0
CLM_04130,1
CLM_04131,0
CLM_04132,0
CLM_04133,0
CLM_04134,0
CLM_04136,0
CLM_04137,0
CLM_04138,0
CLM_04139,0
CLM_04140,0
CLM_04141,0
CLM_04142,1
CLM_04143,0
CLM_04144,0
CLM_04145,0
CLM_04150,0
CLM_04151,0
CLM_04152,0
CLM_04153,0
CLM_04156,0
CLM_04157,0
CLM_04158,0
CLM_04160,0
CLM_04162,0
CLM_04163,0
CLM_04164,0
CLM_04165,0
CLM_04167,0
CLM_04169,0
CLM_04171,0
CLM_04173,0
CLM_04174,0
CLM_04175,0
CLM_04176,0
CLM_04177,0
CLM_04178,0
CLM_04179,0
CLM_04180,0
CLM_04181,0
CLM_04182,0
CLM_04183,0
CLM_04184,0
CLM_04185,0
CLM_04186,0
CLM_04187,0
CLM_04188,0
CLM_04189,0
CLM_04191,0
CLM_04194,0
CLM_04195,0
CLM_04196,0
CLM_04197,1
CLM_04198,0
CLM_04199,0
CLM_04200,0
CLM_04201,0
CLM_04202,0
CLM_04203,0
CLM_04204,1
CLM_04205,0
CLM_04206,0
CLM_04207,0
CLM_04208,0
CLM_04209,0
CLM_04211,0
CLM_04212,0
CLM_04213,0
CLM_04216,0
CLM_04218,0
CLM_04219,0
CLM_04221,0
CLM_04222,0
CLM_04223,0
CLM_04224,0
CLM_04226,0
CLM_04229,0
CLM_04230,0
CLM_04231,0
CLM_04232,1
CLM_04234,0
CLM_04235,0
CLM_04236,0
CLM_04237,0
CLM_04239,0
CLM_04240,0
CLM_04241,0
CLM_04242,0
CLM_04243,0
CLM_04244,0
CLM_04246,0
CLM_04247,0
CLM_04248,0
CLM_04249,0
CLM_04253,0
CLM_04254,0
CLM_04255,0
CLM_04256,0
CLM_04257,0
CLM_04258,0
CLM_04259,0
CLM_04260,0
CLM_04261,0
CLM_04262,0
CLM_04263,0
CLM_04264,0
CLM_04265,0
CLM_04266,0
CLM_04268,0
CLM_04269,0
CLM_04271,0
CLM_04272,0
CLM_04273,0
CLM_04275,0
CLM_04277,0
CLM_04278,0
CLM_04279,0
CLM_04280,0
CLM_04281,0
CLM_04282,0
CLM_04283,0
CLM_04284,0
CLM_04286,0
CLM_04287,0
CLM_04288,0
CLM_04289,0
CLM_04290,0
CLM_04291,0
CLM_04293,0
CLM_04294,1
CLM_04295,0
CLM_04296,1
CLM_04298,0
CLM_04299,0
CLM_04300,0
CLM_04301,0
CLM_04304,0
CLM_04305,0
CLM_04306,1
CLM_04308,0
CLM_04309,1
CLM_04311,0
CLM_04312,0
CLM_04313,0
CLM_04314,0
CLM_04315,0
CLM_04316,0
CLM_04318,0
CLM_04319,0
CLM_04320,0
CLM_04321,0
CLM_04322,0
CLM_04323,0
CLM_04324,1
CLM_04326,0
CLM_04327,0
CLM_04328,0
CLM_04329,0
CLM_04331,0
CLM_04332,1
CLM_04333,0
CLM_04334,0
CLM_04336,0
CLM_04337,1
CLM_04338,1
CLM_04339,0
CLM_04341,0
CLM_04342,0
CLM_04343,0
CLM_04344,0
CLM_04345,0
CLM_04346,0
CLM_04347,0
CLM_04349,1
CLM_04351,0
CLM_04353,0
CLM_04354,0
CLM_04355,1
CLM_04357,0
CLM_04358,0
CLM_04360,0
CLM_04361,0
CLM_04362,0
CLM_04363,0
CLM_04365,0
CLM_04368,0
CLM_04370,0
CLM_04374,1
CLM_04375,0
CLM_04376,0
CLM_04377,0
CLM_04378,0
CLM_04380,0
CLM_04381,0
CLM_04382,0
CLM_04383,0
CLM_04385,0
CLM_04386,0
CLM_04387,0
CLM_04388,0
CLM_04389,0
CLM_04391,0
CLM_04392,0
CLM_04393,0
CLM_04395,0
CLM_04396,0
CLM_04397,0
CLM_04399,0
CLM_04400,0
CLM_04401,0
CLM_04402,0
CLM_04403,0
CLM_04404,0
CLM_04406,0
CLM_04407,0
CLM_04408,0
CLM_04410,0
CLM_04411,0
CLM_04413,0
CLM_04414,0
CLM_04415,0
CLM_04416,0
CLM_04417,1
CLM_04418,0
CLM_04420,0
CLM_04421,0
CLM_04423,0
CLM_04424,0
CLM_04425,0
CLM_04426,0
CLM_04427,0
CLM_04428,0
CLM_04431,0
CLM_04432,0
CLM_04433,0
CLM_04434,0
CLM_04435,0
CLM_04436,0
CLM_04437,0
CLM_04438,0
CLM_04439,0
CLM_04440,1
CLM_04441,0
CLM_04442,0
CLM_04443,0
CLM_04444,1
CLM_04445,0
CLM_04446,0
CLM_04448,0
CLM_04449,0
CLM_04450,0
CLM_04451,0
CLM_04452,0
CLM_04453,0
CLM_04454,1
CLM_04455,0
CLM_04456,0
CLM_04457,1
CLM_04458,0
CLM_04459,0
CLM_04460,0
CLM_04461,0
CLM_04462,0
CLM_04463,0
CLM_04464,0
CLM_04465,1
CLM_04466,0
CLM_04467,0
CLM_04468,0
CLM_04471,0
CLM_04472,0
CLM_04473,0
CLM_04474,0
CLM_04475,0
CLM_04476,0
CLM_04477,0
CLM_04478,0
CLM_04479,0
CLM_04480,0
CLM_04481,0
CLM_04482,0
CLM_04483,0
CLM_04484,0
CLM_04485,0
CLM_04486,0
CLM_04487,0
CLM_04488,0
CLM_04489,0
CLM_04491,0
CLM_04493,0
CLM_04494,0
CLM_04495,0
CLM_04497,0
CLM_04498,0
CLM_04499,0
CLM_04500,0
CLM_04501,0
CLM_04503,0
CLM_04504,0
CLM_04506,0
CLM_04507,0
CLM_04509,0
CLM_04510,0
CLM_04511,0
CLM_04512,0
CLM_04513,0
CLM_04514,0
CLM_04515,0
CLM_04516,1
CLM_04517,0
CLM_04518,0
CLM_04519,0
CLM_04520,0
CLM_04523,0
CLM_04524,0
CLM_04525,0
CLM_04526,0
CLM_04527,0
CLM_04528,0
CLM_04529,0
CLM_04530,1
CLM_04531,0
CLM_04532,0
CLM_04533,0
CLM_04534,0
CLM_04535,0
CLM_04536,0
CLM_04537,0
CLM_04538,0
CLM_04540,0
CLM_04541,0
CLM_04542,0
CLM_04544,0
CLM_04545,0
CLM_04546,0
CLM_04547,0
CLM_04549,0
CLM_04550,0
CLM_04551,0
CLM_04552,0
CLM_04553,0
CLM_04554,0
CLM_04555,0
CLM_04556,0
CLM_04557,0
CLM_04559,0
CLM_04560,0
CLM_04561,0
CLM_04562,0
CLM_04564,0
CLM_04565,0
CLM_04567,0
CLM_04569,0
CLM_04570,1
CLM_04572,0
CLM_04573,0
CLM_04575,0
CLM_04576,0
CLM_04577,0
CLM_04578,0
CLM_04579,0
CLM_04581,0
CLM_04583,0
CLM_04584,0
CLM_04585,0
CLM_04586,0
CLM_04587,0
CLM_04588,0
CLM_04590,0
CLM_04591,1
CLM_04592,0
CLM_04593,0
CLM_04594,0
CLM_04596,0
CLM_04597,0
CLM_04598,0
CLM_04599,0
CLM_04601,0
CLM_04602,1
CLM_04603,0
CLM_04604,0
CLM_04605,0
CLM_04606,0
CLM_04607,0
CLM_04610,0
CLM_04611,0
CLM_04612,0
CLM_04613,0
CLM_04614,0
CLM_04615,0
CLM_04616,0
CLM_04617,0
CLM_04618,0
CLM_04619,0
CLM_04620,0
CLM_04621,0
CLM_04622,0
CLM_04623,0
CLM_04624,0
CLM_04625,0
CLM_04626,0
CLM_04628,0
CLM_04629,0
CLM_04630,0
CLM_04631,0
CLM_04632,0
CLM_04633,0
CLM_04634,0
CLM_04635,0
CLM_04636,0
CLM_04638,0
CLM_04640,0
CLM_04641,0
CLM_04642,0
CLM_04643,0
CLM_04645,0
CLM_04646,0
CLM_04647,0
CLM_04648,0
CLM_04649,0
CLM_04650,0
CLM_04651,0
CLM_04652,0
CLM_04654,1
CLM_04656,0
CLM_04657,0
CLM_04658,0
CLM_04659,0
CLM_04660,0
CLM_04663,0
CLM_04664,0
CLM_04665,0
CLM_04666,0
CLM_04667,1
CLM_04668,0
CLM_04669,0
CLM_04670,0
CLM_04671,0
CLM_04672,0
CLM_04673,0
CLM_04674,0
CLM_04675,0
CLM_04676,0
CLM_04677,0
CLM_04678,0
CLM_04679,0
CLM_04680,0
CLM_04681,0
CLM_04682,0
CLM_04683,0
CLM_04684,1
CLM_04685,0
CLM_04686,0
CLM_04687,0
CLM_04688,0
CLM_04690,0
CLM_04691,0
CLM_04692,0
CLM_04693,0
CLM_04694,0
CLM_04695,0
CLM_04696,0
CLM_04697,1
CLM_04698,0
CLM_04699,0
CLM_04700,0
CLM_04701,0
CLM_04702,0
CLM_04703,0
CLM_04704,0
CLM_04705,0
CLM_04706,0
CLM_04707,0
CLM_04708,0
CLM_04710,0
CLM_04711,0
CLM_04712,0
CLM_04713,0
CLM_04715,0
CLM_04716,0
CLM_04717,0
CLM_04718,1
CLM_04719,0
CLM_04722,0
CLM_04723,0
CLM_04724,1
CLM_04725,0
CLM_04726,0
CLM_04727,0
CLM_04729,0
CLM_04730,0
CLM_04731,0
CLM_04732,0
CLM_04733,0
CLM_04734,1
CLM_04735,0
CLM_04736,0
CLM_04737,0
CLM_04738,1
CLM_04739,0
CLM_04741,0
CLM_04742,0
CLM_04743,0
CLM_04744,0
CLM_04745,0
CLM_04746,0
CLM_04747,0
CLM_04748,0
CLM_04749,0
CLM_04750,0
CLM_04751,0
CLM_04752,0
CLM_04753,0
CLM_04754,0
CLM_04755,0
CLM_04756,0
CLM_04757,0
CLM_04758,0
CLM_04759,0
CLM_04760,0
CLM_04761,0
CLM_04762,0
CLM_04763,0
CLM_04764,0
CLM_04765,0
CLM_04767,0
CLM_04768,0
CLM_04769,0
CLM_04770,1
CLM_04771,0
CLM_04773,0
CLM_04774,0
CLM_04775,0
CLM_04777,0
CLM_04778,0
CLM_04779,0
CLM_04780,0
CLM_04781,0
CLM_04782,0
CLM_04783,0
CLM_04784,0
CLM_04785,0
CLM_04786,0
CLM_04787,0
CLM_04789,1
CLM_04791,0
CLM_04796,0
CLM_04797,0
CLM_04798,1
CLM_04800,0
CLM_04801,0
CLM_04802,1
CLM_04803,1
CLM_04804,0
CLM_04805,0
CLM_04806,0
CLM_04807,0
CLM_04808,0
CLM_04809,0
CLM_04810,0
CLM_04812,0
CLM_04814,0
CLM_04815,0
CLM_04816,0
CLM_04818,0
CLM_04819,0
CLM_04822,1
CLM_04823,0
CLM_04825,0
CLM_04828,1
CLM_04829,0
CLM_04831,0
CLM_04832,0
CLM_04833,0
CLM_04835,0
CLM_04836,0
CLM_04837,0
CLM_04838,0
CLM_04841,0
CLM_04842,0
CLM_04843,0
CLM_04844,0
CLM_04845,0
CLM_04846,0
CLM_04847,0
CLM_04849,0
CLM_04850,0
CLM_04851,0
CLM_04852,0
CLM_04855,0
CLM_04857,0
CLM_04858,0
CLM_04860,0
CLM_04861,0
CLM_04863,0
CLM_04864,0
CLM_04868,0
CLM_04869,0
CLM_04870,0
CLM_04871,0
CLM_04872,0
CLM_04873,0
CLM_04874,0
CLM_04875,1
CLM_04876,0
CLM_04877,0
CLM_04878,0
CLM_04879,0
CLM_04881,0
CLM_04882,0
CLM_04883,0
CLM_04885,0
CLM_04886,0
CLM_04887,0
CLM_04888,0
CLM_04889,0
CLM_04890,0
CLM_04892,0
CLM_04893,0
CLM_04894,0
CLM_04895,0
CLM_04896,0
CLM_04897,0
CLM_04899,0
CLM_04900,0
CLM_04901,0
CLM_04902,0
CLM_04904,0
CLM_04905,1
CLM_04906,0
CLM_04908,0
CLM_04909,0
CLM_04911,0
CLM_04912,0
CLM_04913,0
CLM_04916,0
CLM_04917,0
CLM_04918,0
CLM_04919,0
CLM_04921,0
CLM_04922,0
CLM_04924,1
CLM_04925,0
CLM_04926,0
CLM_04927,0
CLM_04929,0
CLM_04931,0
CLM_04932,0
CLM_04933,0
CLM_04934,1
CLM_04935,0
CLM_04936,0
CLM_04937,0
CLM_04938,0
CLM_04939,0
CLM_04940,0
CLM_04941,0
CLM_04942,0
CLM_04945,0
CLM_04946,0
CLM_04947,0
CLM_04948,0
CLM_04949,0
CLM_04950,0
CLM_04951,0
CLM_04952,0
CLM_04954,0
CLM_04956,0
CLM_04957,0
CLM_04958,0
CLM_04959,0
CLM_04960,0
CLM_04961,0
CLM_04963,0
CLM_04964,0
CLM_04967,0
CLM_04968,0
CLM_04969,1
CLM_04972,0
CLM_04973,0
CLM_04974,0
CLM_04976,0
CLM_04977,0
CLM_04980,0
CLM_04981,0
CLM_04982,0
CLM_04983,0
CLM_04984,0
CLM_04988,0
CLM_04989,0
CLM_04990,0
CLM_04991,0
CLM_04992,0
CLM_04993,0
CLM_04995,0
CLM_04997,0
CLM_04998,0
CLM_05001,0
CLM_05003,0
CLM_05004,0
CLM_05006,1
CLM_05007,0
CLM_05008,0
CLM_05009,0
CLM_05010,0
CLM_05011,0
CLM_05012,0
CLM_05013,0
CLM_05015,0
CLM_05016,0
CLM_05017,0
CLM_05018,1
CLM_05019,0
CLM_05020,0
CLM_05021,0
CLM_05022,0
CLM_05024,0
CLM_05025,0
CLM_05026,0
CLM_05027,1
CLM_05028,0
CLM_05029,0
CLM_05030,0
CLM_05031,0
CLM_05032,0
CLM_05033,0
CLM_05034,0
CLM_05035,0
CLM_05036,0
CLM_05037,0
CLM_05038,0
CLM_05039,0
CLM_05042,0
CLM_05043,0
CLM_05044,0
CLM_05046,0
CLM_05047,0
CLM_05048,0
CLM_05049,0
CLM_05051,0
CLM_05053,0
CLM_05054,0
CLM_05056,0
CLM_05059,0
CLM_05061,0
CLM_05062,0
CLM_05063,0
CLM_05064,0
CLM_05065,0
CLM_05066,0
CLM_05067,0
CLM_05068,0
CLM_05069,0
CLM_05070,0
CLM_05071,1
CLM_05072,0
CLM_05073,0
CLM_05074,0
CLM_05075,0
CLM_05076,0
CLM_05077,0
CLM_05078,0
CLM_05080,0
CLM_05081,1
CLM_05082,0
CLM_05083,0
CLM_05084,0
CLM_05086,0
CLM_05087,0
CLM_05090,1
CLM_05091,0
CLM_05092,0
CLM_05093,0
CLM_05094,0
CLM_05095,0
CLM_05096,0
CLM_05098,0
CLM_05099,0
CLM_05100,0
CLM_05102,0
CLM_05103,0
CLM_05104,0
CLM_05105,0
CLM_05106,0
CLM_05107,1
CLM_05108,0
CLM_05109,0
CLM_05110,0
CLM_05111,0
CLM_05112,0
CLM_05113,0
CLM_05114,0
CLM_05116,0
CLM_05117,0
CLM_05118,0
CLM_05119,0
CLM_05120,0
CLM_05121,0
CLM_05122,0
CLM_05123,0
CLM_05125,0
CLM_05126,0
CLM_05128,1
CLM_05129,1
CLM_05130,0
CLM_05131,0
CLM_05133,0
CLM_05135,0
CLM_05136,0
CLM_05137,0
CLM_05139,0
CLM_05141,0
CLM_05142,0
CLM_05143,0
CLM_05144,0
CLM_05145,0
CLM_05146,0
CLM_05148,0
CLM_05149,0
CLM_05150,0
CLM_05151,0
CLM_05152,0
CLM_05153,0
CLM_05155,0
CLM_05156,0
CLM_05157,0
CLM_05158,0
CLM_05160,0
CLM_05161,0
CLM_05162,0
CLM_05163,0
CLM_05164,0
CLM_05166,0
CLM_05167,0
CLM_05169,0
CLM_05170,0
CLM_05171,0
CLM_05173,0
CLM_05175,0
CLM_05177,0
CLM_05178,0
CLM_05179,0
CLM_05180,0
CLM_05181,0
CLM_05182,0
CLM_05183,0
CLM_05184,0
CLM_05187,0
CLM_05188,0
CLM_05190,0
CLM_05191,0
CLM_05192,0
CLM_05193,0
CLM_05195,0
CLM_05196,0
CLM_05197,0
CLM_05199,0
CLM_05200,0
CLM_05202,0
CLM_05203,0
CLM_05204,0
CLM_05205,0
CLM_05207,0
CLM_05208,0
CLM_05209,0
CLM_05211,0
CLM_05212,0
CLM_05213,0
CLM_05214,0
CLM_05215,0
CLM_05216,0
CLM_05217,0
CLM_05218,0
CLM_05219,0
CLM_05220,0
CLM_05221,0
CLM_05223,0
CLM_05224,0
CLM_05225,0
CLM_05226,0
CLM_05227,0
CLM_05228,0
CLM_05229,0
CLM_05231,0
CLM_05232,0
CLM_05233,0
CLM_05234,1
CLM_05235,0
CLM_05236,0
CLM_05237,0
CLM_05238,0
CLM_05239,0
CLM_05240,0
CLM_05241,0
CLM_05242,0
CLM_05244,0
CLM_05245,0
CLM_05246,0
CLM_05247,0
CLM_05248,0
CLM_05249,0
CLM_05250,0
CLM_05251,0
CLM_05254,0
CLM_05255,0
CLM_05256,0
CLM_05257,0
CLM_05258,0
CLM_05259,0
CLM_05260,0
CLM_05261,0
CLM_05262,0
CLM_05263,0
CLM_05265,0
CLM_05266,0
CLM_05267,0
CLM_05268,0
CLM_05269,0
CLM_05270,0
CLM_05271,0
CLM_05272,0
CLM_05273,0
CLM_05274,0
CLM_05275,0
CLM_05276,0
CLM_05277,0
CLM_05278,0
CLM_05280,0
CLM_05281,0
CLM_05284,1
CLM_05285,0
CLM_05286,0
CLM_05287,0
CLM_05288,0
CLM_05289,0
CLM_05290,0
CLM_05292,0
CLM_05293,0
CLM_05294,0
CLM_05296,1
CLM_05297,0
CLM_05298,1
CLM_05299,0
CLM_05301,0
CLM_05305,0
CLM_05306,0
CLM_05307,0
CLM_05309,1
CLM_05310,0
CLM_05311,0
CLM_05312,0
CLM_05313,0
CLM_05314,0
CLM_05315,0
CLM_05317,0
CLM_05318,0
CLM_05319,0
CLM_05320,0
CLM_05321,0
CLM_05323,0
CLM_05325,0
CLM_05326,0
CLM_05327,0
CLM_05328,1
CLM_05329,0
CLM_05330,0
CLM_05331,0
CLM_05332,0
CLM_05333,0
CLM_05334,0
CLM_05335,0
CLM_05336,0
CLM_05337,0
CLM_05339,0
CLM_05340,0
CLM_05341,0
CLM_05342,0
CLM_05343,0
CLM_05344,0
CLM_05345,0
CLM_05347,0
CLM_05348,0
CLM_05350,1
CLM_05351,0
CLM_05352,0
CLM_05353,0
CLM_05354,0
CLM_05355,0
CLM_05356,0
CLM_05357,0
CLM_05358,0
CLM_05359,1
CLM_05360,0
CLM_05363,0
CLM_05364,0
CLM_05365,0
CLM_05366,0
CLM_05367,0
CLM_05368,0
CLM_05369,0
CLM_05370,0
CLM_05372,1
CLM_05373,0
CLM_05374,0
CLM_05375,0
CLM_05376,0
CLM_05377,1
CLM_05378,0
CLM_05379,0
CLM_05380,0
CLM_05382,0
CLM_05383,0
CLM_05384,0
CLM_05385,1
CLM_05386,0
CLM_05387,0
CLM_05388,0
CLM_05389,0
CLM_05390,0
CLM_05391,0
CLM_05392,0
CLM_05394,0
CLM_05396,0
CLM_05397,0
CLM_05399,0
CLM_05400,0
CLM_05401,0
CLM_05403,0
CLM_05404,0
CLM_05405,0
CLM_05406,0
CLM_05407,0
CLM_05409,0
CLM_05410,1
CLM_05411,0
CLM_05412,0
CLM_05413,1
CLM_05415,0
CLM_05416,0
CLM_05417,0
CLM_05418,0
CLM_05419,0
CLM_05420,0
CLM_05422,0
CLM_05423,0
CLM_05426,0
CLM_05427,0
CLM_05429,0
CLM_05430,0
CLM_05431,0
CLM_05432,0
CLM_05433,0
CLM_05434,0
CLM_05435,0
CLM_05436,0
CLM_05438,0
CLM_05439,0
CLM_05441,1
CLM_05442,0
CLM_05444,0
CLM_05445,0
CLM_05446,0
CLM_05447,0
CLM_05448,0
CLM_05450,0
CLM_05452,0
CLM_05453,1
CLM_05454,0
CLM_05455,0
CLM_05456,0
CLM_05457,0
CLM_05458,0
CLM_05459,0
CLM_05460,0
CLM_05461,0
CLM_05462,0
CLM_05464,0
CLM_05465,0
CLM_05467,0
CLM_05468,1
CLM_05471,0
CLM_05473,0
CLM_05474,0
CLM_05475,0
CLM_05476,1
CLM_05477,0
CLM_05478,0
CLM_05482,0
CLM_05484,0
CLM_05486,0
CLM_05489,0
CLM_05490,0
CLM_05491,0
CLM_05492,0
CLM_05493,0
CLM_05494,0
CLM_05495,0
CLM_05497,0
CLM_05498,0
CLM_05500,0
CLM_05502,0
CLM_05503,0
CLM_05504,0
CLM_05505,0
CLM_05506,0
CLM_05509,0
CLM_05510,0
CLM_05511,0
CLM_05513,0
CLM_05514,0
CLM_05515,0
CLM_05516,0
CLM_05517,0
CLM_05519,0
CLM_05521,0
CLM_05522,0
CLM_05523,0
CLM_05526,0
CLM_05527,0
CLM_05528,0
CLM_05529,0
CLM_05531,0
CLM_05532,0
CLM_05533,0
CLM_05535,0
CLM_05536,0
CLM_05537,0
CLM_05539,0
CLM_05540,1
CLM_05541,0
CLM_05542,0
CLM_05543,0
CLM_05544,0
CLM_05548,0
CLM_05549,0
CLM_05550,0
CLM_05552,0
CLM_05553,0
CLM_05554,0
CLM_05555,0
CLM_05556,0
CLM_05557,0
CLM_05558,0
CLM_05560,0
CLM_05562,0
CLM_05563,0
CLM_05565,0
CLM_05566,0
CLM_05567,0
CLM_05568,0
CLM_05570,0
CLM_05571,0
CLM_05572,0
CLM_05573,0
CLM_05575,1
CLM_05576,0
CLM_05577,0
CLM_05578,0
CLM_05579,0
CLM_05580,0
CLM_05583,0
CLM_05584,0
CLM_05585,0
CLM_05586,0
CLM_05587,0
CLM_05588,0
CLM_05589,0
CLM_05591,0
CLM_05592,1
CLM_05593,0
CLM_05594,0
CLM_05595,0
CLM_05596,0
CLM_05597,0
CLM_05598,0
CLM_05599,0
CLM_05601,0
CLM_05602,0
CLM_05603,0
CLM_05605,0
CLM_05606,1
CLM_05607,1
CLM_05608,0
CLM_05610,0
CLM_05612,0
CLM_05614,0
CLM_05615,0
CLM_05617,1
CLM_05619,0
CLM_05620,0
CLM_05621,0
CLM_05622,1
CLM_05623,0
CLM_05624,0
CLM_05625,1
CLM_05626,0
CLM_05627,0
CLM_05628,0
CLM_05630,0
CLM_05631,0
CLM_05632,0
CLM_05634,0
CLM_05635,0
CLM_05636,0
CLM_05637,1
CLM_05638,0
CLM_05639,0
CLM_05640,0
CLM_05642,1
CLM_05643,0
CLM_05644,0
CLM_05647,0
CLM_05648,0
CLM_05649,0
CLM_05650,0
CLM_05651,0
CLM_05652,0
CLM_05653,0
CLM_05654,0
CLM_05655,0
CLM_05656,0
CLM_05661,0
CLM_05662,0
CLM_05664,0
CLM_05665,1
CLM_05666,0
CLM_05667,1
CLM_05668,0
CLM_05669,0
CLM_05670,0
CLM_05671,0
CLM_05672,0
CLM_05673,0
CLM_05674,1
CLM_05675,0
CLM_05679,0
CLM_05680,1
CLM_05682,0
CLM_05684,0
CLM_05685,0
CLM_05686,0
CLM_05687,0
CLM_05690,0
CLM_05691,0
CLM_05692,0
CLM_05694,0
CLM_05695,0
CLM_05696,0
CLM_05697,0
CLM_05698,1
CLM_05699,0
CLM_05700,0
CLM_05701,0
CLM_05702,0
CLM_05703,0
CLM_05704,0
CLM_05705,0
CLM_05706,0
CLM_05708,0
CLM_05709,0
CLM_05710,0
CLM_05711,0
CLM_05712,0
CLM_05713,0
CLM_05714,0
CLM_05716,0
CLM_05718,0
CLM_05719,0
CLM_05721,0
CLM_05722,1
CLM_05723,0
CLM_05724,0
CLM_05725,0
CLM_05726,0
CLM_05728,0
CLM_05729,0
CLM_05730,0
CLM_05731,0
CLM_05732,0
CLM_05733,0
CLM_05734,0
CLM_05735,0
CLM_05736,1
CLM_05738,0
CLM_05739,1
CLM_05740,0
CLM_05741,0
CLM_05742,0
CLM_05746,0
CLM_05747,0
CLM_05749,0
CLM_05750,1
CLM_05751,0
CLM_05756,0
CLM_05758,0
CLM_05760,0
CLM_05762,0
CLM_05763,0
CLM_05764,0
CLM_05765,0
CLM_05769,0
CLM_05770,0
CLM_05771,0
CLM_05772,0
CLM_05773,0
CLM_05774,0
CLM_05775,0
CLM_05776,0
CLM_05779,0
CLM_05781,0
CLM_05782,0
CLM_05784,0
CLM_05785,0
CLM_05787,1
CLM_05789,0
CLM_05790,0
CLM_05791,0
CLM_05792,0
CLM_05793,0
CLM_05794,0
CLM_05795,0
CLM_05796,0
CLM_05797,0
CLM_05800,0
CLM_05801,0
CLM_05802,0
CLM_05803,0
CLM_05804,0
CLM_05806,0
CLM_05807,0
CLM_05808,0
CLM_05809,0
CLM_05810,0
CLM_05811,0
CLM_05813,1
CLM_05814,0
CLM_05815,0
CLM_05816,0
CLM_05817,0
CLM_05818,0
CLM_05819,0
CLM_05821,0
CLM_05822,0
CLM_05823,0
CLM_05824,0
CLM_05825,0
CLM_05826,0
CLM_05827,0
CLM_05829,0
CLM_05830,0
CLM_05831,0
CLM_05834,0
CLM_05835,0
CLM_05836,0
CLM_05837,0
CLM_05839,0
CLM_05840,0
CLM_05841,0
