policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_02756,CUS_04895,Utility - Liability,Liability,500,1281.62,2018-09-10,2019-09-10,2,4
POL_02763,CUS_00797,Sport - All Perils,All Perils,500,467.67,2019-01-15,2020-01-15,none,7
POL_02764,CUS_04452,Utility - Liability,Liability,500,714.65,2021-04-19,2022-04-19,1,1
POL_02774,CUS_05947,Utility - All Perils,All Perils,300,1208.27,2020-04-25,2021-04-25,none,8
POL_02777,CUS_03444,Sedan - Collision,Collision,700,1612.52,2021-03-24,2022-03-24,none,7
POL_02778,CUS_01958,Utility - All Perils,All Perils,300,1328.74,2021-04-07,2022-04-07,none,8
POL_02792,CUS_03696,Sport - Collision,Collision,300,270.8,2024-12-25,2025-12-25,none,4
POL_02794,CUS_06707,Sport - Collision,Collision,400,654.62,2023-12-29,2024-12-28,none,4
POL_02796,CUS_02324,Sport - All Perils,All Perils,400,413.31,2019-05-19,2020-05-18,none,2
POL_02801,CUS_01369,Sedan - Liability,Liability,500,435.56,2025-03-11,2026-03-11,1,8
POL_02804,CUS_01081,Sedan - Liability,Liability,700,728.06,2025-02-14,2026-02-14,1,3
POL_02817,CUS_03037,Sport - All Perils,All Perils,300,293.03,2022-08-26,2023-08-26,none,7
POL_02821,CUS_01834,Utility - Collision,Collision,400,1410.47,2025-01-07,2026-01-07,4,6
POL_02822,CUS_05211,Utility - Liability,Liability,400,547.51,2025-04-20,2026-04-20,1,3
POL_02824,CUS_03943,Utility - Liability,Liability,500,810.27,2021-04-26,2022-04-26,1,7
POL_02831,CUS_00698,Utility - Liability,Liability,300,1409.62,2025-04-20,2026-04-20,3,5
POL_02836,CUS_06949,Sport - Collision,Collision,400,677.81,2019-12-18,2020-12-17,4,5
POL_02840,CUS_00753,Sport - Collision,Collision,400,1364.96,2022-09-06,2023-09-06,1,1
POL_02841,CUS_06197,Utility - Liability,Liability,400,399.0,2018-08-26,2019-08-26,none,6
POL_02847,CUS_00872,Sport - Liability,Liability,300,867.11,2024-09-30,2025-09-30,2,1
POL_02865,CUS_00054,Sedan - Liability,Liability,700,818.53,2023-05-19,2024-05-18,3,7
POL_02868,CUS_07127,Utility - All Perils,All Perils,500,678.26,2019-04-03,2020-04-02,3,8
POL_02869,CUS_01169,Sedan - Liability,Liability,500,204.81,2021-11-19,2022-11-19,none,2
POL_02874,CUS_02075,Utility - All Perils,All Perils,700,441.8,2023-10-25,2024-10-24,2,1
POL_02876,CUS_01686,Sport - Liability,Liability,400,525.77,2022-02-14,2023-02-14,none,2
POL_02877,CUS_05031,Sport - Collision,Collision,300,699.65,2020-10-23,2021-10-23,more than 4,4
POL_02890,CUS_00262,Sedan - Collision,Collision,500,1345.35,2023-12-13,2024-12-12,none,3
POL_02892,CUS_04910,Utility - All Perils,All Perils,400,520.21,2022-10-01,2023-10-01,4,3
POL_02893,CUS_03156,Utility - Liability,Liability,300,630.6,2019-08-07,2020-08-06,2,5
POL_02895,CUS_03228,Sport - Collision,Collision,300,840.15,2021-03-28,2022-03-28,1,7
POL_02900,CUS_02590,Sedan - Collision,Collision,400,522.98,2020-04-26,2021-04-26,none,2
POL_02911,CUS_02551,Sedan - Collision,Collision,400,647.09,2019-04-20,2020-04-19,1,6
POL_02917,CUS_06434,Sport - Liability,Liability,400,563.27,2020-01-31,2021-01-30,4,3
POL_02923,CUS_06407,Sport - Liability,Liability,500,494.93,2021-03-06,2022-03-06,none,2
POL_02927,CUS_05323,Utility - Collision,Collision,500,411.48,2019-01-09,2020-01-09,3,4
POL_02931,CUS_01724,Sedan - Collision,Collision,500,373.06,2025-01-23,2026-01-23,1,1
POL_02933,CUS_04185,Sedan - Collision,Collision,700,497.25,2023-06-08,2024-06-07,1,6
POL_02934,CUS_00201,Sport - Liability,Liability,700,1019.25,2018-09-22,2019-09-22,none,5
POL_02952,CUS_01145,Sedan - All Perils,All Perils,700,222.91,2020-03-01,2021-03-01,1,8
POL_02953,CUS_03863,Sport - Liability,Liability,700,410.22,2025-04-04,2026-04-04,4,1
POL_02959,CUS_03823,Utility - Liability,Liability,500,513.01,2025-01-08,2026-01-08,1,8
POL_02968,CUS_01663,Sedan - All Perils,All Perils,700,774.18,2023-12-17,2024-12-16,2,1
POL_02973,CUS_06699,Sedan - Collision,Collision,500,566.39,2021-04-04,2022-04-04,2,7
POL_02980,CUS_01819,Sport - All Perils,All Perils,400,1276.75,2024-03-02,2025-03-02,3,2
POL_02990,CUS_00003,Utility - All Perils,All Perils,700,891.53,2018-08-11,2019-08-11,4,2
POL_02993,CUS_01585,Sport - Collision,Collision,400,387.03,2019-08-04,2020-08-03,2,8
POL_02994,CUS_03136,Utility - All Perils,All Perils,500,416.47,2025-03-09,2026-03-09,4,6
POL_02996,CUS_07089,Sedan - Liability,Liability,400,182.87,2019-03-24,2020-03-23,none,1
POL_03004,CUS_00860,Utility - Liability,Liability,400,1419.95,2024-10-30,2025-10-30,1,6
POL_03008,CUS_06457,Utility - All Perils,All Perils,400,973.31,2020-10-29,2021-10-29,none,8
POL_03013,CUS_04277,Sedan - Collision,Collision,300,825.97,2020-02-17,2021-02-16,3,7
POL_03015,CUS_05932,Utility - Liability,Liability,500,432.37,2022-12-01,2023-12-01,1,4
POL_03020,CUS_03302,Sport - All Perils,All Perils,400,1133.83,2024-11-05,2025-11-05,none,1
POL_03024,CUS_00851,Sedan - Liability,Liability,500,1020.01,2022-11-02,2023-11-02,none,2
POL_03027,CUS_05757,Sport - All Perils,All Perils,500,697.7,2024-11-26,2025-11-26,2,3
POL_03029,CUS_01970,Utility - Collision,Collision,500,234.45,2021-01-17,2022-01-17,more than 4,3
POL_03030,CUS_00502,Sport - Liability,Liability,300,1050.49,2021-07-14,2022-07-14,2,6
POL_03038,CUS_03251,Sport - All Perils,All Perils,300,735.94,2018-11-07,2019-11-07,1,2
POL_03040,CUS_04719,Sedan - Liability,Liability,300,781.02,2023-04-16,2024-04-15,4,7
POL_03041,CUS_02790,Sedan - Collision,Collision,400,590.97,2020-09-27,2021-09-27,none,3
POL_03042,CUS_04408,Utility - Collision,Collision,500,331.68,2020-03-03,2021-03-03,none,7
POL_03047,CUS_05611,Sport - Liability,Liability,700,629.99,2023-03-16,2024-03-15,none,8
POL_03052,CUS_02635,Sedan - Collision,Collision,400,500.11,2024-10-28,2025-10-28,2,8
POL_03055,CUS_03701,Sedan - All Perils,All Perils,500,711.25,2023-05-16,2024-05-15,none,4
POL_03058,CUS_00127,Sedan - Collision,Collision,500,503.49,2024-01-04,2025-01-03,2,3
POL_03060,CUS_06440,Sedan - All Perils,All Perils,500,572.86,2020-05-05,2021-05-05,more than 4,5
POL_03067,CUS_05175,Utility - Collision,Collision,500,538.26,2024-05-19,2025-05-19,1,7
POL_03072,CUS_05616,Sport - All Perils,All Perils,300,474.06,2022-07-27,2023-07-27,none,2
POL_03073,CUS_05392,Utility - Liability,Liability,500,272.9,2021-08-26,2022-08-26,none,7
POL_03074,CUS_06457,Sport - Liability,Liability,500,572.2,2023-04-01,2024-03-31,3,3
POL_03079,CUS_04408,Sedan - Liability,Liability,300,1857.07,2021-01-06,2022-01-06,2,3
POL_03080,CUS_06795,Sport - Liability,Liability,400,2432.29,2018-07-30,2019-07-30,none,8
POL_03083,CUS_00832,Utility - All Perils,All Perils,500,966.54,2019-09-10,2020-09-09,2,6
POL_03089,CUS_05961,Utility - Collision,Collision,500,870.08,2024-03-03,2025-03-03,1,1
POL_03099,CUS_02035,Utility - Collision,Collision,400,968.66,2019-09-28,2020-09-27,3,6
POL_03100,CUS_05073,Sport - All Perils,All Perils,500,1322.76,2020-09-21,2021-09-21,1,3
POL_03114,CUS_01409,Utility - All Perils,All Perils,500,415.85,2019-08-07,2020-08-06,none,3
POL_03117,CUS_01982,Sport - Liability,Liability,400,211.22,2023-02-08,2024-02-08,1,7
POL_03124,CUS_02449,Sedan - Liability,Liability,700,829.79,2020-01-28,2021-01-27,1,1
POL_03128,CUS_00477,Sport - Liability,Liability,500,1649.79,2018-12-16,2019-12-16,4,1
POL_03129,CUS_06623,Sport - Liability,Liability,500,760.61,2023-08-07,2024-08-06,2,1
POL_03139,CUS_01680,Utility - Collision,Collision,500,392.49,2022-07-18,2023-07-18,none,7
POL_03142,CUS_00870,Utility - Collision,Collision,500,891.03,2022-02-17,2023-02-17,none,4
POL_03143,CUS_01761,Sedan - All Perils,All Perils,300,522.63,2023-06-12,2024-06-11,3,8
POL_03146,CUS_02898,Sedan - Collision,Collision,700,1252.61,2018-08-09,2019-08-09,1,3
POL_03154,CUS_07002,Sport - Collision,Collision,400,508.49,2024-07-22,2025-07-22,none,2
POL_03158,CUS_01865,Utility - All Perils,All Perils,400,620.33,2020-09-11,2021-09-11,1,1
POL_03159,CUS_05999,Sport - Liability,Liability,500,1319.66,2025-03-12,2026-03-12,none,5
POL_03165,CUS_01994,Sedan - Collision,Collision,400,815.03,2020-02-01,2021-01-31,1,5
POL_03179,CUS_03051,Sport - Liability,Liability,500,772.54,2019-02-21,2020-02-21,2,3
POL_03183,CUS_02731,Utility - All Perils,All Perils,300,554.81,2019-08-19,2020-08-18,none,1
POL_03185,CUS_04551,Utility - Collision,Collision,700,1113.88,2025-04-15,2026-04-15,none,6
POL_03188,CUS_00126,Sport - Collision,Collision,500,269.75,2025-02-10,2026-02-10,3,8
POL_03189,CUS_05042,Sedan - Liability,Liability,500,1484.27,2023-04-19,2024-04-18,2,3
POL_03200,CUS_00524,Sedan - All Perils,All Perils,500,621.65,2018-08-07,2019-08-07,4,1
POL_03202,CUS_05644,Sedan - Liability,Liability,500,307.96,2020-07-23,2021-07-23,4,6
POL_03205,CUS_05249,Sport - Liability,Liability,500,849.78,2019-05-24,2020-05-23,none,2
POL_03210,CUS_03636,Sedan - Collision,Collision,400,555.86,2018-10-27,2019-10-27,none,6
POL_03212,CUS_04583,Sedan - All Perils,All Perils,300,1170.6,2018-10-26,2019-10-26,none,2
POL_03213,CUS_05811,Sport - All Perils,All Perils,300,463.17,2022-05-17,2023-05-17,none,1
POL_03214,CUS_03072,Sedan - Collision,Collision,500,2013.48,2021-05-26,2022-05-26,none,6
POL_03221,CUS_05268,Utility - Liability,Liability,300,897.99,2019-12-28,2020-12-27,3,1
POL_03236,CUS_02047,Sport - Collision,Collision,500,896.31,2024-02-09,2025-02-08,none,2
POL_03237,CUS_06756,Sedan - Liability,Liability,500,975.89,2023-05-05,2024-05-04,none,1
POL_03247,CUS_03506,Sedan - Collision,Collision,400,685.06,2021-05-12,2022-05-12,3,1
POL_03259,CUS_00066,Sedan - Collision,Collision,400,335.67,2023-12-17,2024-12-16,3,2
POL_03270,CUS_02278,Sport - Collision,Collision,500,1672.43,2024-01-09,2025-01-08,1,5
POL_03275,CUS_03417,Utility - All Perils,All Perils,400,1355.77,2022-03-30,2023-03-30,1,8
POL_03278,CUS_06794,Utility - Collision,Collision,300,1115.79,2023-06-08,2024-06-07,1,5
POL_03286,CUS_02734,Utility - Collision,Collision,400,687.54,2021-12-17,2022-12-17,1,5
POL_03290,CUS_01384,Utility - All Perils,All Perils,500,842.38,2022-06-07,2023-06-07,none,3
POL_03292,CUS_02151,Sport - Collision,Collision,500,497.32,2024-11-12,2025-11-12,none,1
POL_03297,CUS_05172,Sport - All Perils,All Perils,700,442.91,2025-02-01,2026-02-01,none,5
POL_03299,CUS_00016,Utility - All Perils,All Perils,300,593.78,2019-03-16,2020-03-15,3,1
POL_03300,CUS_04117,Utility - All Perils,All Perils,700,447.96,2018-08-01,2019-08-01,1,6
POL_03301,CUS_04565,Sedan - All Perils,All Perils,700,747.2,2020-09-29,2021-09-29,none,6
POL_03309,CUS_04807,Utility - Collision,Collision,500,316.4,2023-10-27,2024-10-26,1,3
POL_03310,CUS_04779,Sedan - All Perils,All Perils,700,621.58,2021-06-01,2022-06-01,2,5
POL_03315,CUS_03171,Sport - All Perils,All Perils,400,1030.7,2020-08-09,2021-08-09,more than 4,2
POL_03318,CUS_04799,Sport - All Perils,All Perils,300,902.22,2022-12-11,2023-12-11,none,7
POL_03325,CUS_00740,Utility - Collision,Collision,300,2155.92,2021-05-11,2022-05-11,none,1
POL_03335,CUS_01248,Sport - Collision,Collision,400,419.14,2024-10-20,2025-10-20,none,4
POL_03342,CUS_01887,Utility - All Perils,All Perils,700,923.02,2023-02-07,2024-02-07,2,6
POL_03343,CUS_02427,Sedan - Collision,Collision,500,467.79,2022-11-21,2023-11-21,2,3
POL_03352,CUS_06039,Utility - All Perils,All Perils,300,638.53,2022-12-13,2023-12-13,none,4
POL_03354,CUS_06205,Sedan - Collision,Collision,300,379.49,2025-04-17,2026-04-17,3,4
POL_03355,CUS_01619,Utility - All Perils,All Perils,700,572.45,2020-10-21,2021-10-21,1,7
POL_03365,CUS_01570,Utility - All Perils,All Perils,400,381.94,2018-12-24,2019-12-24,4,4
POL_03373,CUS_04621,Sport - All Perils,All Perils,500,409.72,2021-06-10,2022-06-10,1,2
POL_03384,CUS_06623,Sport - Liability,Liability,700,571.66,2024-05-06,2025-05-06,none,7
POL_03390,CUS_05986,Utility - Collision,Collision,400,188.72,2023-10-03,2024-10-02,4,2
POL_03393,CUS_01930,Sedan - All Perils,All Perils,500,636.22,2021-01-08,2022-01-08,1,1
POL_03398,CUS_06196,Sport - Collision,Collision,300,471.43,2018-08-05,2019-08-05,none,8
POL_03401,CUS_04485,Sport - All Perils,All Perils,500,771.02,2020-03-19,2021-03-19,1,8
POL_03402,CUS_03577,Sport - All Perils,All Perils,500,419.26,2021-05-02,2022-05-02,2,5
POL_03406,CUS_04067,Utility - Collision,Collision,500,1069.13,2024-03-04,2025-03-04,2,5
POL_03412,CUS_00699,Sedan - Collision,Collision,400,306.03,2022-01-25,2023-01-25,4,4
POL_03413,CUS_05315,Sport - All Perils,All Perils,500,1051.24,2022-03-14,2023-03-14,2,7
POL_03416,CUS_05675,Sedan - All Perils,All Perils,400,706.0,2024-05-15,2025-05-15,none,4
POL_03420,CUS_06874,Sport - All Perils,All Perils,500,722.34,2022-05-05,2023-05-05,none,3
POL_03438,CUS_06655,Sport - Collision,Collision,400,614.89,2024-12-05,2025-12-05,more than 4,2
POL_03439,CUS_05443,Utility - Collision,Collision,400,771.27,2019-06-03,2020-06-02,3,2
POL_03443,CUS_01648,Sport - Collision,Collision,500,556.13,2018-10-22,2019-10-22,none,5
POL_03465,CUS_00716,Utility - Liability,Liability,500,665.61,2020-12-11,2021-12-11,none,4
POL_03469,CUS_04491,Sport - Collision,Collision,500,623.79,2018-09-26,2019-09-26,none,5
POL_03471,CUS_05618,Sport - Collision,Collision,400,806.79,2021-04-12,2022-04-12,1,5
POL_03478,CUS_05524,Utility - Collision,Collision,400,877.34,2022-12-18,2023-12-18,1,4
POL_03479,CUS_04598,Utility - Liability,Liability,300,455.2,2020-12-08,2021-12-08,2,8
POL_03498,CUS_00872,Sport - Liability,Liability,500,1050.07,2019-01-01,2020-01-01,1,7
POL_03520,CUS_05145,Sport - Liability,Liability,400,1177.77,2022-01-21,2023-01-21,3,5
POL_03521,CUS_01016,Sedan - Liability,Liability,300,430.02,2021-06-16,2022-06-16,1,1
POL_03522,CUS_03281,Sedan - All Perils,All Perils,300,884.18,2022-01-18,2023-01-18,1,3
POL_03523,CUS_01827,Sport - Liability,Liability,500,468.97,2021-03-06,2022-03-06,1,2
POL_03530,CUS_01930,Utility - Liability,Liability,500,1101.02,2023-05-09,2024-05-08,1,1
POL_03531,CUS_00699,Sport - All Perils,All Perils,700,884.88,2023-09-05,2024-09-04,4,1
POL_03539,CUS_02491,Utility - Liability,Liability,300,684.98,2022-12-07,2023-12-07,2,2
POL_03541,CUS_06748,Sport - Liability,Liability,700,1753.41,2021-11-10,2022-11-10,more than 4,1
POL_03542,CUS_03272,Utility - All Perils,All Perils,400,1988.2,2019-06-24,2020-06-23,2,5
POL_03543,CUS_01217,Sport - Collision,Collision,300,770.24,2025-04-16,2026-04-16,none,5
POL_03551,CUS_00388,Sport - All Perils,All Perils,700,684.06,2024-05-17,2025-05-17,2,5
POL_03552,CUS_01314,Sedan - Liability,Liability,400,1022.85,2018-09-21,2019-09-21,none,5
POL_03565,CUS_04571,Utility - Liability,Liability,500,370.56,2020-05-11,2021-05-11,none,1
POL_03578,CUS_06814,Sedan - Liability,Liability,500,1052.09,2019-06-27,2020-06-26,none,7
POL_03582,CUS_02368,Utility - Liability,Liability,400,541.94,2020-06-25,2021-06-25,none,6
POL_03590,CUS_00946,Sedan - All Perils,All Perils,500,484.26,2025-03-16,2026-03-16,2,3
POL_03593,CUS_05765,Utility - Collision,Collision,400,732.08,2024-03-10,2025-03-10,1,4
POL_03594,CUS_01631,Sedan - Collision,Collision,500,289.97,2020-12-07,2021-12-07,3,8
POL_03597,CUS_00671,Sedan - Collision,Collision,700,465.67,2022-11-26,2023-11-26,none,8
POL_03608,CUS_06756,Sport - Collision,Collision,400,448.26,2024-10-03,2025-10-03,1,2
POL_03611,CUS_05173,Sedan - Collision,Collision,500,1287.62,2020-01-17,2021-01-16,2,7
POL_03634,CUS_04835,Sedan - Liability,Liability,500,535.78,2022-01-31,2023-01-31,more than 4,3
POL_03636,CUS_06305,Utility - All Perils,All Perils,400,346.42,2020-08-09,2021-08-09,3,4
POL_03641,CUS_03294,Utility - Liability,Liability,300,821.92,2024-12-05,2025-12-05,1,3
POL_03642,CUS_01478,Sport - Liability,Liability,500,432.37,2019-09-16,2020-09-15,more than 4,2
POL_03643,CUS_05122,Utility - All Perils,All Perils,400,653.02,2019-10-21,2020-10-20,none,3
POL_03646,CUS_05392,Sedan - Collision,Collision,300,462.66,2024-03-16,2025-03-16,none,8
POL_03650,CUS_01792,Sport - Collision,Collision,700,717.3,2024-11-04,2025-11-04,none,6
POL_03665,CUS_04324,Sedan - Liability,Liability,400,546.75,2023-10-31,2024-10-30,none,3
POL_03671,CUS_03579,Utility - Liability,Liability,300,443.69,2025-01-11,2026-01-11,none,6
POL_03673,CUS_01687,Sport - All Perils,All Perils,500,503.24,2022-10-02,2023-10-02,3,6
POL_03688,CUS_04363,Sedan - Liability,Liability,300,1209.42,2021-03-23,2022-03-23,2,5
POL_03689,CUS_04249,Utility - Collision,Collision,700,1270.89,2023-03-26,2024-03-25,1,6
POL_03695,CUS_02490,Sedan - All Perils,All Perils,500,567.64,2025-02-18,2026-02-18,none,6
POL_03704,CUS_01958,Sport - Liability,Liability,400,668.64,2023-07-12,2024-07-11,4,5
POL_03706,CUS_03594,Sedan - Liability,Liability,500,1227.98,2020-07-11,2021-07-11,2,8
POL_03710,CUS_04146,Sedan - Collision,Collision,700,395.63,2019-05-01,2020-04-30,2,8
POL_03715,CUS_06278,Sport - Collision,Collision,500,483.13,2021-05-30,2022-05-30,1,3
POL_03716,CUS_04809,Utility - Liability,Liability,300,320.73,2024-02-09,2025-02-08,2,5
POL_03722,CUS_03009,Utility - All Perils,All Perils,300,1014.46,2022-11-02,2023-11-02,2,8
POL_03728,CUS_00984,Sedan - Liability,Liability,500,472.41,2022-11-07,2023-11-07,1,1
POL_03736,CUS_05442,Utility - All Perils,All Perils,300,2740.63,2019-06-29,2020-06-28,4,5
POL_03742,CUS_01693,Sedan - Liability,Liability,500,661.56,2021-12-17,2022-12-17,2,4
POL_03743,CUS_05237,Sport - Liability,Liability,500,314.53,2020-11-12,2021-11-12,3,2
POL_03744,CUS_06376,Sport - Collision,Collision,400,658.0,2020-07-12,2021-07-12,none,4
POL_03745,CUS_04858,Sedan - All Perils,All Perils,500,373.92,2023-09-26,2024-09-25,1,8
POL_03746,CUS_06585,Sport - Collision,Collision,400,548.56,2022-06-08,2023-06-08,none,8
POL_03754,CUS_01470,Sedan - Liability,Liability,700,1139.43,2022-01-15,2023-01-15,none,7
POL_03757,CUS_05512,Sport - Collision,Collision,300,928.95,2018-11-29,2019-11-29,4,2
POL_03760,CUS_02524,Sedan - All Perils,All Perils,500,775.16,2019-07-25,2020-07-24,3,8
POL_03766,CUS_01314,Utility - Collision,Collision,500,1082.26,2019-05-26,2020-05-25,2,5
POL_03777,CUS_05063,Sport - Collision,Collision,300,377.59,2021-08-18,2022-08-18,2,2
POL_03780,CUS_05961,Sport - Liability,Liability,700,928.18,2020-09-06,2021-09-06,more than 4,2
POL_03786,CUS_04802,Sedan - All Perils,All Perils,300,1401.07,2019-09-05,2020-09-04,none,8
POL_03791,CUS_06432,Sedan - Collision,Collision,400,684.33,2019-10-06,2020-10-05,2,5
POL_03794,CUS_02695,Utility - All Perils,All Perils,300,307.62,2024-08-17,2025-08-17,3,1
POL_03795,CUS_03354,Sport - All Perils,All Perils,700,849.41,2021-07-17,2022-07-17,2,2
POL_03800,CUS_04199,Sport - Collision,Collision,500,691.4,2023-07-24,2024-07-23,1,2
POL_03809,CUS_06528,Sport - Collision,Collision,400,1176.93,2021-06-17,2022-06-17,2,3
POL_03822,CUS_03462,Sport - Collision,Collision,500,763.45,2024-08-11,2025-08-11,4,8
POL_03848,CUS_07041,Sedan - Liability,Liability,500,609.44,2022-10-02,2023-10-02,2,6
POL_03851,CUS_07174,Sedan - Liability,Liability,400,788.57,2022-09-03,2023-09-03,none,4
POL_03854,CUS_00717,Sport - Collision,Collision,700,711.18,2025-01-20,2026-01-20,none,3
POL_03858,CUS_02734,Sedan - All Perils,All Perils,300,332.63,2022-04-20,2023-04-20,4,5
POL_03879,CUS_00499,Utility - Collision,Collision,400,474.96,2022-06-13,2023-06-13,1,4
POL_03881,CUS_05745,Sport - Liability,Liability,400,1107.9,2024-05-20,2025-05-20,none,4
POL_03888,CUS_03556,Sedan - Collision,Collision,700,345.86,2022-08-04,2023-08-04,2,8
POL_03908,CUS_05512,Utility - Collision,Collision,300,507.9,2022-06-21,2023-06-21,none,8
POL_03915,CUS_03056,Sport - All Perils,All Perils,400,450.06,2022-07-16,2023-07-16,none,3
POL_03916,CUS_02198,Sport - All Perils,All Perils,700,753.98,2018-12-17,2019-12-17,more than 4,4
POL_03917,CUS_00943,Utility - Liability,Liability,400,964.24,2023-06-15,2024-06-14,1,4
POL_03918,CUS_03596,Sport - Liability,Liability,300,190.3,2022-09-11,2023-09-11,2,3
POL_03919,CUS_00455,Sedan - Liability,Liability,300,656.06,2019-11-10,2020-11-09,none,3
POL_03933,CUS_02070,Utility - Liability,Liability,700,603.96,2022-04-17,2023-04-17,1,2
POL_03942,CUS_01724,Sport - All Perils,All Perils,500,425.59,2021-08-11,2022-08-11,none,6
POL_03944,CUS_03051,Utility - Liability,Liability,300,922.03,2020-07-12,2021-07-12,none,5
POL_03946,CUS_06879,Sedan - Liability,Liability,300,537.0,2021-01-05,2022-01-05,3,2
POL_03949,CUS_04227,Sport - Collision,Collision,500,529.59,2022-06-04,2023-06-04,none,1
POL_03952,CUS_05933,Sport - Collision,Collision,500,878.67,2022-12-05,2023-12-05,2,4
POL_03953,CUS_05801,Sport - Liability,Liability,300,166.6,2020-10-31,2021-10-31,2,7
POL_03955,CUS_00603,Sedan - All Perils,All Perils,500,1103.24,2019-06-07,2020-06-06,2,2
POL_03962,CUS_04014,Sport - All Perils,All Perils,400,548.82,2021-06-21,2022-06-21,1,2
POL_03965,CUS_02731,Sedan - Liability,Liability,400,597.64,2021-07-06,2022-07-06,none,6
POL_03968,CUS_04980,Sedan - Liability,Liability,500,894.93,2024-06-28,2025-06-28,2,4
POL_03969,CUS_02724,Sport - Collision,Collision,400,708.19,2024-09-07,2025-09-07,1,1
POL_03977,CUS_00722,Sedan - All Perils,All Perils,300,536.56,2023-03-17,2024-03-16,4,8
POL_03979,CUS_04324,Sedan - All Perils,All Perils,400,590.55,2019-08-28,2020-08-27,1,4
POL_03980,CUS_03677,Utility - All Perils,All Perils,700,822.35,2021-09-15,2022-09-15,2,7
POL_03983,CUS_04042,Sedan - Liability,Liability,500,792.8,2023-09-10,2024-09-09,none,7
POL_03984,CUS_04721,Utility - All Perils,All Perils,500,690.76,2018-10-13,2019-10-13,none,4
POL_03993,CUS_06132,Sedan - All Perils,All Perils,700,594.08,2018-08-25,2019-08-25,3,8
POL_03996,CUS_04566,Sedan - All Perils,All Perils,400,380.62,2024-12-10,2025-12-10,3,2
POL_03997,CUS_01542,Sedan - All Perils,All Perils,300,1180.76,2020-04-08,2021-04-08,none,8
POL_04001,CUS_00951,Sport - Liability,Liability,400,483.76,2024-07-03,2025-07-03,4,3
POL_04014,CUS_05675,Sport - Collision,Collision,300,894.04,2019-04-02,2020-04-01,none,2
POL_04015,CUS_01122,Sedan - Collision,Collision,300,469.48,2019-05-27,2020-05-26,1,3
POL_04016,CUS_00928,Sedan - Liability,Liability,400,491.51,2023-08-20,2024-08-19,more than 4,6
POL_04017,CUS_03512,Utility - Collision,Collision,500,408.8,2021-10-25,2022-10-25,none,3
POL_04023,CUS_07190,Sport - Collision,Collision,700,1046.91,2025-02-04,2026-02-04,none,8
POL_04026,CUS_06287,Sedan - All Perils,All Perils,300,666.69,2020-03-05,2021-03-05,none,8
POL_04028,CUS_04859,Sport - Liability,Liability,700,846.76,2022-07-04,2023-07-04,2,4
POL_04029,CUS_00894,Utility - All Perils,All Perils,400,488.65,2021-09-18,2022-09-18,1,8
POL_04030,CUS_02701,Sedan - Collision,Collision,700,279.52,2023-11-08,2024-11-07,1,8
POL_04032,CUS_03432,Sport - Liability,Liability,300,1308.12,2019-05-14,2020-05-13,4,6
POL_04038,CUS_05215,Utility - Collision,Collision,400,639.46,2019-07-25,2020-07-24,4,7
POL_04041,CUS_06995,Utility - All Perils,All Perils,300,525.79,2018-08-16,2019-08-16,1,8
POL_04047,CUS_04637,Utility - Collision,Collision,500,575.23,2020-05-18,2021-05-18,3,8
POL_04048,CUS_03054,Sedan - Liability,Liability,400,499.54,2024-12-19,2025-12-19,none,7
POL_04059,CUS_05083,Sedan - Liability,Liability,400,620.46,2023-09-17,2024-09-16,3,1
POL_04061,CUS_00114,Sport - All Perils,All Perils,500,999.73,2023-01-28,2024-01-28,none,5
POL_04064,CUS_04737,Sedan - Liability,Liability,400,1070.64,2021-09-13,2022-09-13,2,2
POL_04069,CUS_06781,Sedan - Liability,Liability,700,734.08,2022-06-13,2023-06-13,1,3
POL_04070,CUS_00477,Utility - All Perils,All Perils,500,1424.37,2022-05-26,2023-05-26,none,8
POL_04084,CUS_05268,Sport - All Perils,All Perils,400,450.06,2021-03-04,2022-03-04,2,4
POL_04085,CUS_03913,Sport - Liability,Liability,400,567.38,2024-08-22,2025-08-22,none,6
POL_04090,CUS_03913,Utility - All Perils,All Perils,300,304.35,2024-01-31,2025-01-30,2,4
POL_04100,CUS_02729,Sport - Liability,Liability,500,626.46,2019-12-31,2020-12-30,none,6
POL_04103,CUS_03420,Sedan - Collision,Collision,400,766.91,2020-01-01,2020-12-31,2,7
POL_04107,CUS_04107,Sport - Collision,Collision,400,468.68,2021-08-16,2022-08-16,3,1
POL_04111,CUS_06293,Sedan - All Perils,All Perils,300,441.66,2019-05-18,2020-05-17,4,8
POL_04113,CUS_01478,Sport - All Perils,All Perils,400,323.57,2024-06-09,2025-06-09,1,5
POL_04115,CUS_02237,Sport - All Perils,All Perils,500,560.28,2022-09-04,2023-09-04,3,3
POL_04116,CUS_06172,Utility - All Perils,All Perils,700,1008.18,2020-02-05,2021-02-04,2,5
POL_04135,CUS_06172,Sport - Liability,Liability,400,2084.52,2018-08-01,2019-08-01,1,2
POL_04141,CUS_03495,Sport - Liability,Liability,500,1377.05,2020-09-22,2021-09-22,3,7
POL_04158,CUS_03051,Sedan - Collision,Collision,400,686.02,2024-04-24,2025-04-24,none,6
POL_04166,CUS_04530,Utility - Collision,Collision,400,587.66,2024-05-11,2025-05-11,4,1
POL_04174,CUS_05423,Sedan - Liability,Liability,700,325.08,2022-10-25,2023-10-25,4,2
